YEAR,TEAM,TEAM_short,Payroll,Salary Cap,Ovr_salary_cap,Age_avg,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Champ,Champ_cum,Champ_cum_local,MVP,MVP_cum,All_star,All_NBA,Gs_H,TOTAL_H,AVG_H,Gs_A,AVG_A,TOTAL_overall,AVG_overall,TOTAL_H_YOY,AVG_H_YOY,AVG_A_YOY,TOTAL_overall_YOY,AVG_overall_YOY2
2015,Washington Wizards,Wizards,67414682,63065000,1,28.6,46,36,43,39,0.72,-0.55,0.17,103.7,103,0.7,93.7,0.259,0.203,0.534,0.499,14,24.9,0.192,0.481,12.9,77.3,0.21,Verizon Center,747796,18239,0,1,0,0,0,1,0,41,747796,18238,41,18253,1496172,18246,7.12,7.12,6.23,6.68,6.68
2016,Atlanta Hawks,Hawks,72694352,70000000,1,28.2,48,34,51,31,3.61,-0.12,3.49,105.1,101.4,3.7,97.1,0.237,0.336,0.552,0.516,13.8,19.1,0.185,0.48,14.4,74.6,0.194,Philips Arena,690150,16833,0,1,0,0,0,1,1,41,690150,16832,41,17611,1412204,17222,-3.33,-3.33,0.16,-1.57,-1.57
2016,Boston Celtics,Celtics,80258302,70000000,1,25.2,48,34,50,32,3.21,-0.37,2.84,106.8,103.6,3.2,98.5,0.264,0.293,0.531,0.488,12.1,25.1,0.208,0.487,14.6,74.6,0.231,TD Garden,749076,18270,0,17,17,0,0,1,0,41,749076,18270,41,17439,1464028,17854,3.84,3.85,-1.7,1.06,1.06
2016,Brooklyn Nets,Nets,68095365,70000000,0,26.9,21,61,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,0.246,0.218,0.527,0.492,13.6,24.1,0.186,0.534,13.1,75.7,0.176,Barclays Center,620142,15125,0,0,0,0,0,1,0,41,620142,15125,41,18106,1362430,16615,-11.22,-11.22,0.37,-5.26,-5.26
2016,Charlotte Hornets,Hornets,87504058,70000000,1,26,48,34,49,33,2.72,-0.36,2.36,107.2,104.3,2.9,95.6,0.28,0.348,0.545,0.502,11.7,20,0.222,0.496,12.5,79.8,0.191,Time Warner Cable Arena,716894,17485,0,0,0,0,0,0,0,41,716894,17485,41,17784,1445988,17634,1.7,1.7,0.74,1.21,1.21
2016,Chicago Bulls,Bulls,97019321,70000000,1,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,-1.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,21821,0,6,6,0,0,1,1,41,894659,21820,41,18156,1639016,19988,2.24,2.23,-1.35,0.57,0.57
2016,Cleveland Cavaliers,Cavaliers,70000000,70000000,0,28.1,57,25,57,25,6,-0.55,5.45,110.9,104.5,6.4,93.3,0.259,0.352,0.558,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,Quicken Loans Arena,843042,20562,1,1,1,0,0,3,2,41,843042,20562,41,18910,1618352,19736,0,0,-0.03,-0.01,-0.01
2016,Dallas Mavericks,Mavericks,71661760,70000000,1,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,-0.3,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,20144,0,1,1,0,0,0,0,41,825901,20143,41,17727,1552670,18935,-0.22,-0.22,0.42,0.08,0.08
2016,Denver Nuggets,Nuggets,76860006,70000000,1,24.7,33,49,33,49,-3.1,0.29,-2.81,105.6,108.9,-3.3,95.7,0.282,0.277,0.531,0.489,13.2,25.8,0.216,0.515,12.6,77.3,0.216,Pepsi Center,577898,14095,0,0,0,0,0,0,0,41,577898,14095,41,17751,1305686,15923,-4.12,-4.12,1.8,-0.9,-0.9
2016,Detroit Pistons,Pistons,74237021,70000000,1,25,44,38,43,39,0.61,-0.18,0.43,106.1,105.5,0.6,95.1,0.296,0.303,0.522,0.491,12.2,27,0.197,0.504,12.5,79.3,0.196,The Palace of Auburn Hills,677138,16516,0,3,3,0,0,0,0,41,677138,16515,41,17814,1407448,17164,8.18,8.18,-0.29,3.61,3.61
2016,Golden State Warriors,Warriors,61685814,70000000,0,27.4,73,9,65,17,10.76,-0.38,10.38,114.5,103.8,10.7,99.3,0.25,0.362,0.593,0.563,13.5,23.5,0.191,0.479,12.6,76,0.208,Oracle Arena,803436,19596,0,4,2,1,3,5,3,41,803436,19596,41,19134,1587930,19365,0,0,4.49,2.17,2.17
2016,Houston Rockets,Rockets,95708387,70000000,1,27.8,41,41,42,40,0.2,0.14,0.34,108.3,108.1,0.2,97.6,0.352,0.37,0.553,0.516,14.2,25.7,0.244,0.516,14.8,72.8,0.219,Toyota Center,737244,17982,0,2,2,0,0,1,1,41,737244,17981,41,17740,1464602,17861,-1.36,-1.36,-1.27,-1.31,-1.31
2016,Indiana Pacers,Pacers,87832839,70000000,1,26.9,45,37,46,36,1.71,-0.09,1.62,104.6,102.9,1.7,96.6,0.268,0.27,0.536,0.497,13.5,23.4,0.205,0.489,14.3,76,0.205,Bankers Life Fieldhouse,690733,16847,0,0,0,0,0,0,0,41,690733,16847,41,17851,1422618,17349,-0.1,-0.1,-0.23,-0.17,-0.17
2016,LA Clippers,Clippers,72589023,70000000,1,29.7,53,29,53,29,4.28,-0.15,4.13,108.3,103.8,4.5,95.8,0.318,0.324,0.556,0.524,12.1,20.1,0.22,0.48,13.8,73.8,0.222,STAPLES Center,786910,19193,0,0,0,0,0,2,1,41,786910,19192,41,17792,1516344,18492,0.13,0.13,-1.59,-0.7,-0.7
2016,Los Angeles Lakers,Lakers,77256014,70000000,1,26.5,17,65,17,65,-9.56,0.64,-8.92,101.6,111.6,-10,95.6,0.292,0.29,0.509,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202,STAPLES Center,778877,18997,0,16,11,0,0,0,0,41,778877,18997,41,19149,1563986,19073,1.38,1.39,7.13,4.19,4.19
2016,Memphis Grizzlies,Grizzlies,63199651,70000000,0,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,-2.4,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,17119,0,0,0,0,0,0,0,41,684603,16697,41,17589,1405726,17143,-3.65,-3.65,-2.38,-3,-3
2016,Miami Heat,Heat,70610560,70000000,1,28.4,48,34,46,36,1.65,-0.14,1.5,106.1,104.4,1.7,93.6,0.282,0.221,0.545,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,AmericanAirlines Arena,809350,19740,0,3,3,0,0,0,0,41,809350,19740,41,18044,1549144,18892,0.14,0.14,1.93,0.98,0.98
2016,Milwaukee Bucks,Bucks,64583220,70000000,0,23.5,33,49,29,53,-4.18,0.2,-3.98,104.3,108.7,-4.4,94.2,0.276,0.189,0.537,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221,BMO Harris Bradley Center,621808,15166,0,1,1,0,0,1,0,41,621808,15166,41,17623,1344308,16394,1.73,1.74,2.58,2.18,2.18
2016,Minnesota Timberwolves,Timberwolves,85764781,70000000,1,24.6,29,53,31,51,-3.54,0.15,-3.38,106.5,110.1,-3.6,95.2,0.332,0.202,0.549,0.498,13.9,24.3,0.263,0.524,13.6,74.7,0.2,Target Center,581178,14175,0,0,0,0,0,0,0,41,581178,14175,41,17831,1312246,16003,-2.43,-2.43,-0.94,-1.6,-1.6
2016,New Orleans Pelicans,Pelicans,71591189,70000000,1,26.6,30,52,31,51,-3.79,0.24,-3.56,105.6,109.5,-3.9,96.8,0.259,0.277,0.537,0.498,12.3,21.2,0.201,0.523,12.7,78.8,0.225,Smoothie King Center,688549,16794,0,0,0,0,0,1,0,41,688549,16793,41,17851,1420404,17322,0.7,0.7,1.2,0.96,0.96
2016,New York Knicks,NY Knicks,108300458,70000000,1,27.2,32,50,33,49,-2.73,0,-2.74,104.6,107.6,-3,93.4,0.255,0.256,0.527,0.483,12.6,23.7,0.205,0.487,10.5,75.8,0.204,Madison Square Garden (IV),812292,19812,0,2,2,0,0,0,0,41,812292,19812,41,18440,1568332,19126,0,0,5.6,2.62,2.62
2016,Oklahoma City Thunder,Thunder,63608425,70000000,0,25.8,55,27,59,23,7.28,-0.19,7.09,113.1,105.6,7.5,96.7,0.292,0.275,0.565,0.524,14,31.1,0.228,0.484,11.7,76,0.205,Chesapeake Energy Arena,746323,18203,0,1,0,0,0,1,1,41,746323,18203,41,18258,1494860,18230,0,0,1.68,0.84,0.84
2016,Orlando Magic,Magic,72287243,70000000,1,23.9,35,47,36,46,-1.62,-0.06,-1.68,105.1,106.8,-1.7,96,0.232,0.255,0.533,0.5,12.8,23.1,0.175,0.513,13.8,76.5,0.215,Amway Center,719275,17515,0,0,0,0,0,0,0,41,719275,17543,41,17175,1423438,17359,4.52,4.52,-2.33,1.01,1.01
2016,Philadelphia 76ers,76ers,75397067,70000000,1,23.3,10,72,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74,0.24,Wells Fargo Center,614650,14991,0,3,2,0,0,0,0,41,610121,14881,41,17491,1327252,16186,6.74,6.75,-0.98,2.43,2.43
2016,Phoenix Suns,Suns,73843541,70000000,1,26,23,59,24,58,-6.66,0.34,-6.32,102.2,109,-6.8,98.5,0.271,0.302,0.526,0.487,15.2,25.4,0.204,0.523,13.5,77.1,0.237,Talking Stick Resort Arena,701405,17107,0,0,0,0,0,0,0,41,701405,17107,41,16881,1393508,16994,1.09,1.09,-4.01,-1.51,-1.51
2016,Portland Trail Blazers,Trail Blazers,77141919,70000000,1,24.3,44,38,43,39,0.83,0.15,0.98,108.8,108,0.8,96,0.268,0.332,0.548,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,Moda Center,794085,19368,0,1,1,0,0,0,0,41,794085,19367,41,17703,1519870,18535,-0.95,-0.96,0.26,-0.38,-0.38
2016,Sacramento Kings,Kings,85055155,70000000,1,26.6,33,49,34,48,-2.48,0.16,-2.32,106,108.4,-2.4,100,0.295,0.26,0.546,0.51,14.2,23.9,0.214,0.521,14,74.9,0.202,Sleep Train Arena,707526,17222,0,1,0,0,0,0,0,41,707526,17256,41,17355,1419092,17306,4.04,4.04,-0.91,1.5,1.5
2016,San Antonio Spurs,Spurs,93669566,70000000,1,30.3,67,15,67,15,10.63,-0.36,10.28,110.3,99,11.3,93.8,0.246,0.223,0.564,0.526,12.4,23,0.197,0.477,14.1,79.1,0.182,AT&T Center,756445,18450,0,5,5,0,0,2,2,41,756445,18449,41,17938,1491908,18194,-0.84,-0.84,-0.19,-0.52,-0.52
2016,Toronto Raptors,Raptors,83223881,70000000,1,26.3,56,26,53,29,4.5,-0.42,4.08,110,105.2,4.8,92.9,0.328,0.287,0.552,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,Air Canada Centre,812863,19826,0,0,0,0,0,1,1,41,812863,19825,41,17162,1516508,18494,0.38,0.37,-2.05,-0.77,-0.77
2016,Utah Jazz,Jazz,71605233,70000000,1,24.2,40,42,46,36,1.79,0.05,1.84,105.9,103.9,2,91,0.286,0.297,0.54,0.501,14.2,25.9,0.213,0.495,13.5,77.7,0.21,Vivint Smart Home Arena,791489,19305,0,0,0,0,0,1,1,41,791489,19304,41,17378,1503962,18341,2.52,2.52,1.42,2,2
2016,Washington Wizards,Wizards,87073838,70000000,1,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,-0.5,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,17693,0,1,0,0,0,0,0,41,725426,17693,41,17787,1454680,17740,-2.99,-2.99,-2.55,-2.77,-2.77
2017,Atlanta Hawks,Hawks,94781848,94143000,1,27.9,43,39,39,43,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541,0.504,14.2,23.6,0.215,0.507,13.8,76.1,0.179,Philips Arena,654306,15959,0,1,0,0,0,1,0,41,654306,15958,41,17816,1384734,16887,-5.19,-5.19,1.16,-1.95,-1.95
2017,Boston Celtics,Celtics,82391482,94143000,0,25.9,53,29,48,34,2.63,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,TD Garden,760690,18553,0,17,17,0,0,2,1,41,760690,18553,41,18313,1511506,18433,1.55,1.55,5.01,3.24,3.24
2017,Brooklyn Nets,Nets,89754590,94143000,0,26,20,62,24,58,-6.73,-0.01,-6.74,104.1,110.7,-6.6,101.3,0.289,0.371,0.551,0.507,14.7,19.6,0.228,0.513,11.6,76.1,0.212,Barclays Center,632608,15429,0,0,0,0,0,0,0,41,632608,15429,41,17755,1360544,16592,2.01,2.01,-1.94,-0.14,-0.14
2017,Charlotte Hornets,Hornets,90956067,94143000,0,26.5,36,46,42,40,0.2,-0.26,-0.07,108.8,108.6,0.2,95.7,0.279,0.335,0.547,0.501,10.7,19.9,0.227,0.523,12.1,79.6,0.164,Spectrum Center,710643,17333,0,0,0,0,0,1,0,41,710643,17332,41,17563,1430736,17448,-0.87,-0.88,-1.24,-1.05,-1.05
2017,Chicago Bulls,Bulls,114756766,94143000,1,26.9,41,41,42,40,0.43,-0.39,0.03,107.4,107,0.4,95.3,0.259,0.256,0.53,0.487,12.3,27,0.206,0.507,12.4,76.8,0.169,United Center,888882,21680,0,6,6,0,0,1,0,41,888882,21680,41,18033,1628192,19856,-0.65,-0.64,-0.68,-0.66,-0.66
2017,Cleveland Cavaliers,Cavaliers,94143000,94143000,0,29.2,51,31,49,33,3.18,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,Quicken Loans Arena,843042,20562,0,1,1,0,0,3,2,41,843042,20562,41,19021,1622862,19791,0,0,0.59,0.28,0.28
2017,Dallas Mavericks,Mavericks,96315193,94143000,1,27.6,33,49,33,49,-2.93,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541,0.505,11.6,18.1,0.18,0.529,14.4,77.6,0.218,American Airlines Center,811366,19789,0,1,1,0,0,0,0,41,811366,19789,41,17519,1529628,18654,-1.76,-1.76,-1.17,-1.48,-1.48
2017,Denver Nuggets,Nuggets,103054004,94143000,1,25.2,40,42,42,40,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568,0.53,13.2,27.3,0.214,0.532,10.9,78.7,0.194,Pepsi Center,605585,14672,0,0,0,0,0,0,0,41,605585,14770,41,17420,1319790,16095,4.79,4.79,-1.86,1.08,1.08
2017,Detroit Pistons,Pistons,102593418,94143000,1,25.4,37,45,38,44,-1.12,-0.17,-1.29,106,107.1,-1.1,95,0.218,0.263,0.521,0.492,10.9,24.1,0.157,0.516,12.1,81.2,0.197,The Palace of Auburn Hills,655141,15979,0,3,3,0,0,0,0,41,655141,15979,41,17699,1380798,16839,-3.25,-3.25,-0.65,-1.89,-1.89
2017,Golden State Warriors,Warriors,119732234,94143000,1,28.2,67,15,67,15,11.63,-0.28,11.35,115.6,104,11.6,99.8,0.259,0.359,0.597,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,Oracle Arena,803436,19596,1,5,3,0,0,4,3,41,803436,19596,41,19015,1583010,19305,0,0,-0.62,-0.31,-0.31
2017,Houston Rockets,Rockets,91230089,94143000,0,27.4,55,27,55,27,5.77,0.08,5.84,114.7,109,5.7,100,0.304,0.462,0.583,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.194,Toyota Center,695903,16973,0,2,2,0,0,2,2,41,695903,16973,41,18140,1439592,17556,-5.61,-5.61,2.25,-1.71,-1.71
2017,Indiana Pacers,Pacers,112017779,94143000,1,27,42,40,40,42,-0.22,-0.42,-0.64,108.6,108.8,-0.2,95.9,0.261,0.272,0.558,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,Bankers Life Fieldhouse,684578,16697,0,0,0,0,0,0,0,41,684578,16697,41,17848,1416304,17272,-0.89,-0.89,-0.02,-0.44,-0.44
2017,LA Clippers,Clippers,83836460,94143000,0,30,51,31,52,30,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574,0.537,12,21.5,0.233,0.506,12.1,76.9,0.211,STAPLES Center,782609,19088,0,0,0,0,0,1,0,41,782609,19088,41,17889,1516016,18488,-0.55,-0.54,0.55,-0.02,-0.02
2017,Los Angeles Lakers,Lakers,106492988,94143000,1,25.1,26,56,24,58,-6.88,0.58,-6.29,106,113,-7,98.5,0.259,0.295,0.537,0.501,13.5,25,0.195,0.542,13,75.8,0.213,STAPLES Center,776917,18949,0,16,11,0,0,0,0,41,776917,18949,41,18191,1522740,18570,-0.25,-0.25,-5,-2.64,-2.64
2017,Memphis Grizzlies,Grizzlies,104096951,94143000,1,29.5,43,39,42,40,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535,0.491,12.1,24.8,0.219,0.506,13.6,77.5,0.256,FedEx Forum,677314,16520,0,0,0,0,0,0,0,41,677314,16519,41,17655,1401134,17087,-1.06,-1.07,0.38,-0.33,-0.33
2017,Miami Heat,Heat,95596327,94143000,1,26.5,41,41,44,38,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541,0.512,12.4,24.2,0.177,0.496,12.6,76.4,0.22,AmericanAirlines Arena,805400,19644,0,3,3,0,0,0,0,41,805400,19643,41,17818,1535942,18731,-0.49,-0.49,-1.25,-0.85,-0.85
2017,Milwaukee Bucks,Bucks,84775343,94143000,0,25.6,42,40,40,42,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565,0.527,13.2,21.5,0.21,0.518,13.6,75.4,0.215,BMO Harris Bradley Center,648952,15828,0,1,1,0,0,1,1,41,648952,15828,41,17928,1383996,16878,4.37,4.37,1.73,2.95,2.95
2017,Minnesota Timberwolves,Timberwolves,100740770,94143000,1,24,31,51,38,44,-1.11,0.47,-0.64,110.8,112,-1.2,94.6,0.287,0.249,0.555,0.511,12.9,27.2,0.229,0.535,13.2,75.9,0.212,Target Center,607203,14810,0,0,0,0,0,0,0,41,607203,14809,41,18113,1349802,16461,4.48,4.47,1.58,2.86,2.86
2017,New Orleans Pelicans,Pelicans,"101,417,816",94143000,1,25.7,34,48,35,47,-2.1,0.41,-1.69,105.2,107.4,-2.2,98,0.256,0.308,0.539,0.504,11.7,18.5,0.192,0.509,12.4,76.8,0.177,Smoothie King Center,663099,16173,0,0,0,0,0,1,1,41,663099,16173,41,18062,1403676,17118,-3.7,-3.69,1.18,-1.18,-1.18
2017,New York Knicks,NY Knicks,128522486,94143000,1,27.3,31,51,31,51,-3.67,-0.2,-3.87,107.7,111.5,-3.8,96,0.239,0.279,0.534,0.496,12.4,26.6,0.188,0.511,11.7,74.1,0.214,Madison Square Garden (IV),810741,19774,0,2,2,0,0,0,0,41,810741,19774,41,17927,1545700,18850,-0.19,-0.19,-2.78,-1.44,-1.44
2017,Oklahoma City Thunder,Thunder,80138192,94143000,0,24.7,47,35,43,39,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54,0.5,13.2,27.9,0.22,0.511,12.5,79,0.218,Chesapeake Energy Arena,746323,18203,0,1,0,1,2,1,1,41,746323,18203,41,18373,1499616,18288,0,0,0.63,0.32,0.32
2017,Orlando Magic,Magic,83527580,94143000,0,25.3,29,53,24,58,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524,0.489,12.1,21.6,0.184,0.523,11.9,77.4,0.201,Amway Center,727875,17753,0,0,0,0,0,0,0,41,727875,17753,41,17333,1438526,17543,1.2,1.2,0.92,1.06,1.06
2017,Philadelphia 76ers,76ers,102354966,94143000,1,24.6,28,54,26,56,-5.7,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539,0.501,14.9,22.4,0.199,0.512,13.5,75.3,0.234,Wells Fargo Center,710557,17331,0,3,2,0,0,0,0,41,710557,17330,41,17209,1416058,17269,16.46,16.46,-1.61,6.69,6.69
2017,Phoenix Suns,Suns,96245877,94143000,1,25,24,58,27,55,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538,0.493,13.4,26,0.231,0.525,13.1,76.4,0.264,Talking Stick Resort Arena,708639,17134,0,0,0,0,0,0,0,41,708639,17283,41,17618,1430982,17451,1.03,1.03,4.37,2.69,2.69
2017,Portland Trail Blazers,Trail Blazers,93465326,94143000,0,24.8,41,41,40,42,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559,0.52,12.5,23,0.214,0.508,11.6,76.8,0.241,Moda Center,792029,19318,0,1,1,0,0,0,0,41,792029,19317,41,17555,1511752,18436,-0.26,-0.26,-0.84,-0.53,-0.53
2017,Sacramento Kings,Kings,104016580,94143000,1,27.9,32,50,31,51,-3.88,0.58,-3.29,107.3,111.3,-4,94.9,0.284,0.291,0.556,0.516,13.7,21,0.22,0.528,12.9,76.3,0.227,Golden 1 Center,721928,17608,0,1,0,0,0,0,0,41,721928,17608,41,17489,1438936,17548,2.04,2.04,0.77,1.4,1.4
2017,San Antonio Spurs,Spurs,101584835,94143000,1,29.6,61,21,60,22,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564,0.524,12.6,24,0.21,0.492,13.5,77.6,0.192,AT&T Center,755347,18423,0,5,5,0,0,1,1,41,755347,18423,41,18131,1498714,18277,-0.15,-0.14,1.08,0.46,0.46
2017,Toronto Raptors,Raptors,110083520,94143000,1,26.1,51,31,52,30,4.21,-0.56,3.65,112.3,107.8,4.5,94.7,0.293,0.289,0.561,0.517,11.8,25,0.233,0.507,13.5,76.3,0.223,Air Canada Centre,813050,19830,0,0,0,0,0,2,1,41,813050,19830,41,17925,1547996,18878,0.02,0.03,4.45,2.08,2.08
2017,Utah Jazz,Jazz,90279072,94143000,0,26.8,51,31,52,30,3.94,0.06,4,109.6,105.3,4.3,91.6,0.288,0.327,0.563,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,Vivint Smart Home Arena,806142,19662,0,0,0,0,0,1,1,41,806605,19673,41,17212,1512244,18442,1.91,1.91,-0.96,0.55,0.55
2017,Washington Wizards,Wizards,92522306,94143000,0,26,49,33,46,36,1.8,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,Verizon Center,697107,17003,0,1,0,0,0,0,0,41,697107,17002,41,17949,1433032,17476,-3.9,-3.91,0.91,-1.49,-1.49
2018,Atlanta Hawks,Hawks,103126557,99093000,1,25.4,24,58,27,55,-5.45,0.15,-5.3,105,110.6,-5.6,98.3,0.236,0.363,0.547,0.512,14.1,21.1,0.185,0.536,13.6,76.2,0.183,Philips Arena,590769,14409,0,1,0,0,0,0,0,41,590769,14409,41,17854,1319216,16088,-9.71,-9.71,0.21,-4.73,-4.73
2018,Boston Celtics,Celtics,95475397,99093000,0,24.7,55,27,51,31,3.59,-0.35,3.23,107.6,103.9,3.7,96,0.243,0.357,0.552,0.518,13,21.5,0.188,0.495,13,78.4,0.191,TD Garden,763584,18624,0,17,17,0,0,1,0,41,744960,18624,41,18588,1525692,18606,-2.07,0.38,1.5,0.94,0.94
2018,Brooklyn Nets,Nets,92684083,99093000,0,25.1,28,54,31,51,-3.74,0.07,-3.67,106.9,110.6,-3.7,98.9,0.26,0.411,0.551,0.514,13.6,21,0.201,0.517,11,77,0.201,Barclays Center,640010,15376,0,0,0,0,0,0,0,41,622278,15556,41,17687,1363004,16622,-1.63,0.82,-0.38,0.18,0.18
2018,Charlotte Hornets,Hornets,119905532,99093000,1,26.6,36,46,42,40,0.26,-0.19,0.07,109.4,109.1,0.3,98.4,0.312,0.314,0.549,0.508,11.4,22.2,0.233,0.532,12.4,80.7,0.165,Spectrum Center,671404,16376,0,0,0,0,0,1,0,41,671404,16375,41,17623,1393918,16999,-5.52,-5.52,0.34,-2.57,-2.57
2018,Chicago Bulls,Bulls,119093010,99093000,1,24.4,27,55,23,59,-7.04,0.2,-6.84,103.8,110.9,-7.1,98.3,0.216,0.35,0.529,0.497,12.6,20.6,0.164,0.542,12.4,80.6,0.184,United Center,851824,20776,0,6,6,0,0,0,0,41,851824,20776,41,18030,1591046,19403,-4.17,-4.17,-0.02,-2.28,-2.28
2018,Cleveland Cavaliers,Cavaliers,99093000,99093000,0,30.6,50,32,43,39,0.94,-0.35,0.59,112.9,111.9,1,98,0.275,0.379,0.584,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,Quicken Loans Arena,843042,20562,0,1,1,0,0,1,1,41,843042,20562,41,19071,1625650,19825,0,0,0.26,0.17,0.17
2018,Dallas Mavericks,Mavericks,99992696,99093000,1,27.7,24,58,33,49,-3.04,0.34,-2.7,106.3,109.5,-3.2,95.6,0.217,0.382,0.544,0.513,11.5,18,0.166,0.532,12.8,78.9,0.193,American Airlines Center,811453,19792,0,1,1,0,0,0,0,41,811453,19791,41,17374,1524954,18597,0.01,0.01,-0.83,-0.31,-0.31
2018,Denver Nuggets,Nuggets,117382664,99093000,1,25.1,46,36,45,37,1.48,0.09,1.57,112.5,111,1.5,96.8,0.258,0.357,0.57,0.536,13.4,25.7,0.198,0.539,12.6,77.5,0.173,Pepsi Center,702796,17141,0,0,0,0,0,0,0,41,702796,17141,41,17871,1435492,17506,16.05,16.05,2.59,8.77,8.77
2018,Detroit Pistons,Pistons,105403130,99093000,1,25.9,39,43,41,41,-0.15,-0.11,-0.26,107.2,107.3,-0.1,96.2,0.227,0.333,0.543,0.512,12.3,22.7,0.169,0.524,13.7,78.5,0.172,Little Caesars Arena,713945,17413,0,3,3,0,0,1,0,41,713945,17413,41,17959,1450252,17686,8.98,8.97,1.47,5.03,5.03
2018,Golden State Warriors,Warriors,118708146,99093000,1,28.8,58,24,56,26,5.98,-0.19,5.79,113.6,107.7,5.9,99.6,0.239,0.339,0.603,0.569,14.1,21,0.195,0.504,12.6,76.3,0.186,Oracle Arena,803436,19596,1,6,4,0,0,4,2,41,803436,19596,41,18884,1577680,19240,0,0,-0.69,-0.34,-0.34
2018,Houston Rockets,Rockets,134534640,99093000,1,29.8,65,17,61,21,8.48,-0.27,8.21,114.7,106.1,8.6,97.6,0.298,0.502,0.59,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,Toyota Center,732722,17871,0,2,2,1,4,1,1,41,716008,17900,41,18369,1487234,18137,2.89,5.46,1.26,3.31,3.31
2018,Indiana Pacers,Pacers,114633844,99093000,1,26.2,48,34,45,37,1.38,-0.2,1.18,109.5,108.1,1.4,96,0.222,0.284,0.557,0.525,12.3,22.7,0.173,0.527,14.2,76.2,0.174,Bankers Life Fieldhouse,658119,16052,0,0,0,0,0,1,1,41,658119,16051,41,17749,1384898,16889,-3.87,-3.87,-0.55,-2.22,-2.22
2018,LA Clippers,Clippers,107543599,99093000,1,27,42,40,41,41,0.04,0.11,0.15,110.3,110.2,0.1,98.7,0.299,0.314,0.564,0.527,13.2,23.5,0.222,0.52,12.6,76.1,0.203,STAPLES Center,697812,17020,0,0,0,0,0,0,0,41,697812,17019,41,17735,1424586,17373,-10.84,-10.84,-0.86,-6.03,-6.03
2018,Los Angeles Lakers,Lakers,119773191,99093000,1,23.7,35,47,37,45,-1.55,0.11,-1.44,106.5,108,-1.5,100.3,0.264,0.329,0.548,0.517,13.8,23.6,0.188,0.514,12.5,77.7,0.19,STAPLES Center,776327,18935,0,16,11,0,0,0,0,41,776327,18934,41,18655,1541272,18796,-0.08,-0.08,2.55,1.22,1.22
